name,amenity,country,iso3,source,latitude,longitude,building,addr_city,operator
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,13.079342,-2.655532,,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.402325,-2.591123,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.343894,-2.587294,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.357979,-2.54162,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.397799,-2.602527,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.403824,-2.603526,school,,
EPP BANDIE ZERBO,school,Burkina Faso,BFA,HOTOSM/OSM,13.080005,-3.061059,,,
Ecole primaire de Ramanepanga,school,Burkina Faso,BFA,HOTOSM/OSM,13.701002,-2.882185,,,
Ecole primaire de Sambabouli,school,Burkina Faso,BFA,HOTOSM/OSM,13.73789,-2.771215,,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.403226,-2.605359,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.40207,-2.611473,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,13.103316,-2.604637,,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.100394,-2.631222,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.13257,-2.632397,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,13.133217,-2.667956,,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.147118,-2.690009,school,,
Médersa,school,Burkina Faso,BFA,HOTOSM/OSM,13.138579,-2.597734,,,
Ecole primaire de Noakuy,school,Burkina Faso,BFA,HOTOSM/OSM,12.501346,-3.49664,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.490071,-3.466457,school,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,12.493175,-3.462381,,,
Ecole privée de santé Sainte Edwige Annexe Dédougou,college,Burkina Faso,BFA,HOTOSM/OSM,12.497856,-3.459107,,,
Lycée privé,school,Burkina Faso,BFA,HOTOSM/OSM,12.675835,-2.916741,,,
Ecole primaire Passakongo B,school,Burkina Faso,BFA,HOTOSM/OSM,12.514408,-3.432342,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.51303,-3.431258,school,,
ENEP Ecole Nationale des Enseignants du Primaire de Dédougou,college,Burkina Faso,BFA,HOTOSM/OSM,12.523195,-3.413111,,,
Ecole primaire de Massala A,school,Burkina Faso,BFA,HOTOSM/OSM,12.52666,-3.419944,,,
Collège/Lycée ND,school,Burkina Faso,BFA,HOTOSM/OSM,12.517546,-3.417781,,,
Ecole,school,Burkina Faso,BFA,OSM,12.43004,-1.42226,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.413586,-1.431124,school,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,12.422928,-1.421432,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.425749,-1.42191,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.420899,-1.429525,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.417803,-1.437881,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.444372,-1.425298,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.470871,-3.474024,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.448679,-1.430699,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.447195,-1.435127,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.450747,-1.434293,school,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,12.452797,-1.435253,,,
Cité Universitaire de Kossodo,university,Burkina Faso,BFA,HOTOSM/OSM,12.428918,-1.46958,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.441216,-1.424741,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.656984,-3.492631,school,,
Ecole primaire de Soro,school,Burkina Faso,BFA,HOTOSM/OSM,12.779144,-3.494575,,,
Ecole primaire de Sono,school,Burkina Faso,BFA,HOTOSM/OSM,12.826484,-3.494881,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.786527,-2.88985,school,,
Ecole primaire de Nyon,school,Burkina Faso,BFA,HOTOSM/OSM,12.699595,-2.948912,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.660264,-2.940618,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.688867,-2.899125,school,,
Ecole primaire de Koury,school,Burkina Faso,BFA,HOTOSM/OSM,12.745206,-3.499626,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.442713,-1.438533,,,
Collège/Lycée ND,school,Burkina Faso,BFA,HOTOSM/OSM,12.518195,-3.416913,,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,12.515691,-3.416339,,,
Ecole primaire de Dakuy,school,Burkina Faso,BFA,HOTOSM/OSM,12.595743,-3.42874,,,
Ecole primaire Soukuy B,school,Burkina Faso,BFA,HOTOSM/OSM,12.601467,-3.472567,,,
Ecole primaire de Bokuy,school,Burkina Faso,BFA,HOTOSM/OSM,12.587451,-3.465642,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.601804,-3.472568,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.627888,-3.482676,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.507696,-3.461957,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.824773,-3.501989,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.96736,-3.515376,school,,
Ecole primaire de DA,school,Burkina Faso,BFA,HOTOSM/OSM,12.989946,-2.910617,,,
CEG deKisson,school,Burkina Faso,BFA,HOTOSM/OSM,12.786562,-2.903507,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.788707,-2.904887,school,,
Collège privé Yorossi de Soukuy,school,Burkina Faso,BFA,HOTOSM/OSM,12.607522,-3.477538,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.650692,-3.465428,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.618826,-3.450427,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.605241,-3.451597,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.607005,-3.447214,school,,
collège,school,Burkina Faso,BFA,HOTOSM/OSM,12.576446,-3.295818,,,
CEG de Soukuy,school,Burkina Faso,BFA,HOTOSM/OSM,12.604595,-3.46469,,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.243356,-2.202968,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.24523,-2.203357,school,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.267255,-2.159197,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.297307,-2.160012,yes,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,12.440335,-1.605675,,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.391274,-2.160907,yes,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.397568,-2.087656,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.325926,-1.965804,school,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.234961,-1.534432,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.217312,-1.638059,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.250702,-1.668844,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.351109,-1.899138,yes,,
École primaire de Zinigma,school,Burkina Faso,BFA,HOTOSM/OSM,13.404914,-1.716301,,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.263863,-1.940407,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.242048,-1.936421,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.235557,-1.941226,yes,,
École de Baszaïdo,school,Burkina Faso,BFA,HOTOSM/OSM,13.293593,-2.387228,,,
Ecole primaire de Kanda-Kanda,school,Burkina Faso,BFA,HOTOSM/OSM,13.237784,-2.429552,,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.217729,-2.153169,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.207006,-2.138416,school,,
Ecole primaire de Gouréa,school,Burkina Faso,BFA,HOTOSM/OSM,13.198033,-2.07896,,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.17969,-2.123777,yes,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.044305,-2.126802,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.08185,-2.080847,school,,
Lycée départemental de Kossouka,school,Burkina Faso,BFA,HOTOSM/OSM,13.377275,-1.88522,,,
Ecole primaire de Iria-Yarcé,school,Burkina Faso,BFA,HOTOSM/OSM,13.212393,-2.036467,,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.217763,-1.965719,yes,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.237909,-2.058905,school,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.430249,-1.504561,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.43031,-1.486563,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.493244,-1.512126,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.549339,-1.618002,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.173959,-1.6324,yes,,
École primaire de Kouka,school,Burkina Faso,BFA,HOTOSM/OSM,13.433287,-1.613243,,,
École primaire de Koumbango,school,Burkina Faso,BFA,OSM,13.42022,-1.57232,,,
École primaire de Rambo-Watinooma,school,Burkina Faso,BFA,HOTOSM/OSM,13.415352,-1.622884,,,
École primaire de Nongsom,school,Burkina Faso,BFA,HOTOSM/OSM,13.442647,-1.673878,,,
École primaire de Sam,school,Burkina Faso,BFA,HOTOSM/OSM,13.413515,-1.672693,,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.568191,-1.92673,school,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.589894,-1.733751,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.600233,-1.846103,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.598679,-1.86075,yes,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.605266,-1.921917,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.653091,-1.911185,school,,
Ecole primaire de Robolo A,school,Burkina Faso,BFA,HOTOSM/OSM,13.669587,-1.912848,,,
École primaire de Lourfa,school,Burkina Faso,BFA,HOTOSM/OSM,13.496129,-1.629048,,,
École primaire de Ouazellé,school,Burkina Faso,BFA,OSM,13.18355,-1.57014,,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.149706,-1.630183,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.553525,-1.500803,yes,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.565301,-1.500682,school,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.515716,-1.510149,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.083372,-1.602824,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.118331,-1.608718,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.201369,-1.527448,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.212037,-1.521187,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.416758,-1.480011,yes,,
École primaire de Souryala,school,Burkina Faso,BFA,HOTOSM/OSM,13.207422,-1.432961,,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.281783,-1.47377,yes,,
Collège amitié 1 de Kongoussi,school,Burkina Faso,BFA,HOTOSM/OSM,13.299401,-1.531037,,,
Lycée provincial de kongoussi LPK,school,Burkina Faso,BFA,HOTOSM/OSM,13.306918,-1.521619,,,
École primaire de Lourgou,school,Burkina Faso,BFA,HOTOSM/OSM,13.405793,-1.684434,,,
Lycée de Lourgou,school,Burkina Faso,BFA,HOTOSM/OSM,13.410239,-1.683967,,,
École primaire de Temnaoré,school,Burkina Faso,BFA,HOTOSM/OSM,13.4246,-1.735572,,,
École primaire de Temnaoré-Foulbé,school,Burkina Faso,BFA,HOTOSM/OSM,13.437872,-1.736628,,,
École primaire de Darbiti 1,school,Burkina Faso,BFA,HOTOSM/OSM,13.43287,-1.757033,,,
Ecole primaire de Tansombo,school,Burkina Faso,BFA,HOTOSM/OSM,13.569897,-1.934594,,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.377833,-1.679111,school,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.395321,-1.494492,yes,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.522394,-2.439454,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.510022,-2.46314,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.503627,-2.464144,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.495485,-2.469581,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.497413,-2.459696,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.493917,-2.443518,school,,
Ecole évangélique la Plenitude,school,Burkina Faso,BFA,HOTOSM/OSM,12.305664,-1.614027,,,
Ecole primaire Wend-Yoslgo,school,Burkina Faso,BFA,HOTOSM/OSM,12.307684,-1.612862,,,
Ecole maternelle l'Univers des enfants,school,Burkina Faso,BFA,HOTOSM/OSM,12.302171,-1.61645,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.304364,-1.608645,school,,
Ecole franco-arabe Oumeime,school,Burkina Faso,BFA,HOTOSM/OSM,12.301371,-1.606626,,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,12.300925,-1.604523,,,
Université de Formation Biblique et Théologique Logos,,Burkina Faso,BFA,HOTOSM/OSM,12.334617,-1.60699,university,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.300153,-1.600301,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.305402,-1.600866,,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.538864,-2.407957,school,,
Ecole primaire de Zimba,school,Burkina Faso,BFA,HOTOSM/OSM,13.505132,-2.450002,,,
CEG/Lycée,school,Burkina Faso,BFA,HOTOSM/OSM,13.53883,-2.416998,,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.540507,-2.419948,school,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,13.534154,-2.407068,,,
Lycée/CEG,school,Burkina Faso,BFA,HOTOSM/OSM,13.531075,-2.405359,,,
Ecole primaire Bougoudgo,school,Burkina Faso,BFA,HOTOSM/OSM,13.529693,-2.425825,,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.504197,-2.40876,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.502527,-2.411729,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.386581,-2.347939,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.383914,-2.346537,school,,
CEG,school,Burkina Faso,BFA,HOTOSM/OSM,13.383589,-2.339066,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,13.38643,-2.304384,,,
Ecole primaire,school,Burkina Faso,BFA,HOTOSM/OSM,13.498227,-2.364721,,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.158102,-2.231481,school,,
Ecole primaire de Pouima,school,Burkina Faso,BFA,HOTOSM/OSM,13.141803,-2.28574,,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.325962,-2.233655,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.320193,-2.241256,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.327111,-2.241187,school,,
CEG,school,Burkina Faso,BFA,HOTOSM/OSM,13.495203,-2.362629,,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.484944,-2.352751,school,,
Ecole primaire Bougoudgo,school,Burkina Faso,BFA,HOTOSM/OSM,13.483629,-2.368332,,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.457067,-2.373055,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.429174,-2.372116,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.406377,-2.366737,school,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.390269,-2.35535,school,,
ECOLE,school,Burkina Faso,BFA,HOTOSM/OSM,13.418665,-2.394124,,,
ECOLE,school,Burkina Faso,BFA,HOTOSM/OSM,13.381254,-2.413189,,,
Ecole,school,Burkina Faso,BFA,HOTOSM/OSM,13.327991,-2.383497,,,
Collége Privée ECLA,school,Burkina Faso,BFA,HOTOSM/OSM,13.366133,-2.386003,,,
Lycée de Bougounam,school,Burkina Faso,BFA,HOTOSM/OSM,13.363551,-2.381405,,,
ECOLE A,school,Burkina Faso,BFA,HOTOSM/OSM,13.360978,-2.391286,,,
ECOLE B,school,Burkina Faso,BFA,HOTOSM/OSM,13.365636,-2.397032,,,
ECOLE C,school,Burkina Faso,BFA,HOTOSM/OSM,13.372865,-2.401492,,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.406813,-2.372726,school,,
Lycée Philippe Zinda Kaboré,school,Burkina Faso,BFA,OSM,12.37468,-1.51798,,,
Lycéé Privée Mixte Bangre Nooma,school,Burkina Faso,BFA,HOTOSM/OSM,12.374059,-1.51616,,,
École Kwamé N'Krumah B,school,Burkina Faso,BFA,HOTOSM/OSM,12.375004,-1.548698,,,
"Institut Franco-Arabe ""Al Elmi""",school,Burkina Faso,BFA,HOTOSM/OSM,12.373637,-1.554292,,,
École publique Ouogodogo C D,school,Burkina Faso,BFA,HOTOSM/OSM,12.372746,-1.566888,,,
École maternelle le petit David,school,Burkina Faso,BFA,HOTOSM/OSM,12.376285,-1.56549,,,
Ecole Ouogodogo A B,school,Burkina Faso,BFA,HOTOSM/OSM,12.378432,-1.55817,,,
Ecole Naba Wagsé B,school,Burkina Faso,BFA,HOTOSM/OSM,12.379582,-1.553402,,,
Ecole primaire privée mixte la voie du succès 1,school,Burkina Faso,BFA,HOTOSM/OSM,12.382197,-1.554342,,,
École Tampouy C,school,Burkina Faso,BFA,HOTOSM/OSM,12.392115,-1.554062,,,
Collège Protestant,school,Burkina Faso,BFA,OSM,12.3925,-1.51865,,,
ECAOYYA Norghin B,school,Burkina Faso,BFA,HOTOSM/OSM,12.384718,-1.528148,,,
Garderie,school,Burkina Faso,BFA,HOTOSM/OSM,12.381788,-1.527052,,,
Lycée privé le Salut,school,Burkina Faso,BFA,HOTOSM/OSM,12.388165,-1.565674,,,
Lycée classiquede Sig-Nonghin,school,Burkina Faso,BFA,HOTOSM/OSM,12.387728,-1.566763,,,
École Wekim Yam,school,Burkina Faso,BFA,HOTOSM/OSM,12.386297,-1.561514,,,
École Kolg-Kom,school,Burkina Faso,BFA,HOTOSM/OSM,12.38486,-1.572365,,,
Centre d'eveil et d'education prescolaire,kindergarten,Burkina Faso,BFA,HOTOSM/OSM,12.386457,-1.574544,,,
La Renaissance,school,Burkina Faso,BFA,HOTOSM/OSM,12.38848,-1.567734,,,
Lycee Prive la Reference,school,Burkina Faso,BFA,HOTOSM/OSM,12.388713,-1.573227,,,
École Signonghin A B,school,Burkina Faso,BFA,HOTOSM/OSM,12.393165,-1.576371,,,
Bibliothèque,kindergarten,Burkina Faso,BFA,HOTOSM/OSM,12.390015,-1.582745,,,
École Bass-Yiré,school,Burkina Faso,BFA,HOTOSM/OSM,12.387551,-1.582526,,,
Complexe Scolaire Wend-Lamita,school,Burkina Faso,BFA,HOTOSM/OSM,12.387019,-1.579172,,,
Université Populaire Africaine,college,Burkina Faso,BFA,HOTOSM/OSM,12.376968,-1.534623,,,
École larlé A B,school,Burkina Faso,BFA,HOTOSM/OSM,12.376489,-1.536026,,,
"Complexe scolaire ""Koss-Yam Plus""",school,Burkina Faso,BFA,HOTOSM/OSM,12.39246,-1.564902,,,
Groupe Scolaire LE PETIT POUCET,school,Burkina Faso,BFA,HOTOSM/OSM,12.371475,-1.495603,,,
Université Evangélique du Kadiogo,university,Burkina Faso,BFA,HOTOSM/OSM,12.372923,-1.495617,,,
Institut Supérieur de Management et de Technologie,university,Burkina Faso,BFA,HOTOSM/OSM,12.373568,-1.493669,,,
Lycée Réveil,school,Burkina Faso,BFA,HOTOSM/OSM,12.371433,-1.498824,,,
Belemtissé 3,school,Burkina Faso,BFA,HOTOSM/OSM,12.370346,-1.498578,,,
,,Burkina Faso,BFA,HOTOSM/OSM,12.376642,-1.504408,university,,
Ecole primaire française Saint-Exupéry,school,Burkina Faso,BFA,OSM,12.37042,-1.51785,,,
Ecole de Douane,school,Burkina Faso,BFA,HOTOSM/OSM,12.375327,-1.520059,,,
École Nemnin,school,Burkina Faso,BFA,HOTOSM/OSM,12.381579,-1.532397,,,
Ecole primaire privé Man Daabo,school,Burkina Faso,BFA,HOTOSM/OSM,12.377949,-1.523406,,,
ecole primaire dapoya 2,school,Burkina Faso,BFA,OSM,12.38165,-1.51883,,,
École Sacré-Cœur de Dapoya,school,Burkina Faso,BFA,HOTOSM/OSM,12.382755,-1.52307,,,
Collège de Formation Technique,school,Burkina Faso,BFA,OSM,12.37559,-1.51656,,,
CNRST-STIC,school,Burkina Faso,BFA,HOTOSM/OSM,12.381534,-1.504062,,,
Lycée BOGODOGO de Ouagadougou,school,Burkina Faso,BFA,HOTOSM/OSM,12.380844,-1.506501,,,
ENAM,school,Burkina Faso,BFA,HOTOSM/OSM,12.378817,-1.506035,,,
Ecole Nongremasson,school,Burkina Faso,BFA,HOTOSM/OSM,12.381673,-1.514863,,,
École Paspanga A et B,school,Burkina Faso,BFA,HOTOSM/OSM,12.377588,-1.517516,,,
Ecole primaire Paspanga C,school,Burkina Faso,BFA,HOTOSM/OSM,12.378239,-1.515328,,,
Lycée privé JOHN KENEDY,school,Burkina Faso,BFA,HOTOSM/OSM,12.386029,-1.541288,,,
Ecole privée apostolique,school,Burkina Faso,BFA,HOTOSM/OSM,12.392676,-1.536421,,,
Complexe scolaire la source du savoir,school,Burkina Faso,BFA,HOTOSM/OSM,12.38238,-1.549759,,,
École Kologh-Naba,school,Burkina Faso,BFA,HOTOSM/OSM,12.381115,-1.548549,,,
Ecole Yennega de Ouidi,school,Burkina Faso,BFA,HOTOSM/OSM,12.378674,-1.544459,,,
Collège des jeunes filles Notre Dame de Kologh-Naba,school,Burkina Faso,BFA,HOTOSM/OSM,12.381069,-1.546076,,,
École Communale B de Ouidi,school,Burkina Faso,BFA,HOTOSM/OSM,12.379464,-1.536789,,,
Bâtiment Scientifique,school,Burkina Faso,BFA,HOTOSM/OSM,12.380019,-1.502087,,,
École Primaire Publique KILWIN A et B,school,Burkina Faso,BFA,HOTOSM/OSM,12.394551,-1.592243,,,
École Galiyam,school,Burkina Faso,BFA,HOTOSM/OSM,12.405683,-1.579585,,,
lycée privé Sig Noghin,school,Burkina Faso,BFA,OSM,12.40109,-1.57705,,,
École de CNSS,school,Burkina Faso,BFA,HOTOSM/OSM,12.393563,-1.583601,,,
Collège Nakem Zanga,school,Burkina Faso,BFA,HOTOSM/OSM,12.39578,-1.581333,,,
École basywensida,school,Burkina Faso,BFA,HOTOSM/OSM,12.39501,-1.576513,,,
École Tampouy A B,school,Burkina Faso,BFA,HOTOSM/OSM,12.395135,-1.570143,,,
Soeurs Aspirat,university,Burkina Faso,BFA,HOTOSM/OSM,12.394949,-1.568215,,,
"Complexe scolaire ""Bendré""",school,Burkina Faso,BFA,HOTOSM/OSM,12.396607,-1.566982,,,
École notre Dame de l´Espérance,school,Burkina Faso,BFA,HOTOSM/OSM,12.401505,-1.569486,,,
École Sakada,school,Burkina Faso,BFA,HOTOSM/OSM,12.402414,-1.574755,,,
"École bilingue privé ""Les Tout-petits C",school,Burkina Faso,BFA,HOTOSM/OSM,12.400707,-1.562872,,,
Les petites Elites,kindergarten,Burkina Faso,BFA,HOTOSM/OSM,12.39943,-1.563579,,,
COLLEGE LE RONIER,school,Burkina Faso,BFA,HOTOSM/OSM,12.328243,-1.466787,,,
"Complexe scolaire ""La Solution""",school,Burkina Faso,BFA,HOTOSM/OSM,12.325256,-1.467037,,,
"Centre d'éveil ""Les Flambeaux de SCHECKINA""",school,Burkina Faso,BFA,HOTOSM/OSM,12.32324,-1.463352,,,
"Lycée Privé""Les intellos""",school,Burkina Faso,BFA,HOTOSM/OSM,12.396177,-1.56716,,,
École Tampouy E,school,Burkina Faso,BFA,HOTOSM/OSM,12.395163,-1.564175,,,
Lycée municipal,school,Burkina Faso,BFA,HOTOSM/OSM,12.397157,-1.560756,,,
Ecole Kossoghin,school,Burkina Faso,BFA,OSM,12.40093,-1.55429,,,
Complexe scolaire Eurêka,school,Burkina Faso,BFA,HOTOSM/OSM,12.415132,-1.562417,,,
Complexe Scolaire SIGUIAN,college,Burkina Faso,BFA,HOTOSM/OSM,12.431338,-1.566519,,,
Lycée Som-Pagnimdi de Kamboinsin,school,Burkina Faso,BFA,HOTOSM/OSM,12.444186,-1.562205,,,
le cercle des enfants,,Burkina Faso,BFA,HOTOSM/OSM,12.45169,-1.553197,school,,
2iE,university,Burkina Faso,BFA,HOTOSM/OSM,12.462079,-1.551173,,,
2iE,university,Burkina Faso,BFA,HOTOSM/OSM,12.459449,-1.556838,,,
EAGCO,college,Burkina Faso,BFA,HOTOSM/OSM,12.326222,-1.477133,,,
Lycée Privé la Verdure,university,Burkina Faso,BFA,HOTOSM/OSM,12.390894,-1.556623,,,
Ecole superieure SUP MANAGEMENT,university,Burkina Faso,BFA,HOTOSM/OSM,12.387657,-1.556919,,,
Complexe Scolaire Privé Bissongo II,school,Burkina Faso,BFA,HOTOSM/OSM,12.434828,-1.58879,,,
,school,Burkina Faso,BFA,HOTOSM/OSM,12.385785,-1.577662,,,
Centre d'eveil et d'education prescolaire et primaire,school,Burkina Faso,BFA,HOTOSM/OSM,12.384626,-1.579773,,,
Les cours privés de la Solidarité,school,Burkina Faso,BFA,OSM,12.37714,-1.57174,,,
École publique Nongomikim,school,Burkina Faso,BFA,HOTOSM/OSM,12.372433,-1.572801,,,
École primaire privée Song-Taba,school,Burkina Faso,BFA,HOTOSM/OSM,12.371424,-1.574696,,,
École Franco-Arabe,school,Burkina Faso,BFA,HOTOSM/OSM,12.371508,-1.576207,,,
ECOLE RIMKIETA,school,Burkina Faso,BFA,HOTOSM/OSM,12.378184,-1.585582,,,
Complexe Scolaire Les Petits Pionniers,school,Burkina Faso,BFA,HOTOSM/OSM,12.379551,-1.611382,,,
Lycée Wendenda,school,Burkina Faso,BFA,HOTOSM/OSM,12.391424,-1.585783,,,
École de Signonghin C,school,Burkina Faso,BFA,HOTOSM/OSM,12.396375,-1.584868,,,
Lycée Technique Nouvelle Vision,school,Burkina Faso,BFA,HOTOSM/OSM,12.393722,-1.586751,,,
Centre Dominique Chauvet d´arcizas,school,Burkina Faso,BFA,HOTOSM/OSM,12.397384,-1.58659,,,
Groupe Scolaire E.D.I.F II,school,Burkina Faso,BFA,HOTOSM/OSM,12.440005,-1.602322,,,
École Bambi-Metais,school,Burkina Faso,BFA,HOTOSM/OSM,12.401142,-1.565045,,,
,,Burkina Faso,BFA,HOTOSM/OSM,13.720305,-1.740719,school,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.692107,-1.720732,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.636241,-1.555749,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.645369,-1.495615,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.609409,-1.489747,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.826282,-1.477034,yes,,
,school,Burkina Faso,BFA,HOTOSM/OSM,13.830031,-1.603185,yes,,
,,Burkina Faso,BFA,HOTOSM/OSM,14.106338,-1.625482,school,,
Ecole A,school,Burkina Faso,BFA,HOTOSM/OSM,14.098733,-1.63302,,,
Ecole Tanghin C,school,Burkina Faso,BFA,HOTOSM/OSM,12.400929,-1.539436,,,
